close,epoch,high,low,open,volume
419.33,1783548000,424.39,419.28,424.39,1.0
420.71,1783548900,422.19,419.29,419.34,1.0
418.71,1783549800,420.84,418.39,420.74,1.0
420.08,1783550700,421.06,418.6,418.62,1.0
421.16,1783551600,421.82,417.92,419.97,1.0
424.62,1783552500,424.62,420.55,421.21,1.0
420.92,1783553400,426.65,420.33,424.9,1.0
420.73,1783554300,422.43,420.3,420.95,1.0
418.09,1783555200,421.22,416.89,420.85,1.0
419.43,1783556100,420.43,417.36,418.27,1.0
420.51,1783557000,422.46,419.01,419.64,1.0
423.8,1783557900,423.8,420.22,420.67,1.0
422.75,1783558800,423.9,421.29,423.9,1.0
425.07,1783559700,425.43,422.1,422.7,1.0
422.96,1783560600,426.74,422.92,425.23,1.0
422.61,1783561500,425.49,422.44,422.98,1.0
425.55,1783562400,425.55,421.1,422.66,1.0
427.19,1783563300,428.12,425.58,425.65,1.0
429.17,1783564200,429.44,426.89,427.16,1.0
428.05,1783565100,429.73,427.43,429.27,1.0
431.38,1783566000,431.92,428.13,428.13,1.0
432.4,1783566900,432.46,428.58,431.08,1.0
434.48,1783567800,434.87,430.75,432.47,1.0
430.92,1783568700,434.96,430.36,434.65,1.0
432.5,1783569600,433.27,431.01,431.03,1.0
433.37,1783570500,434.72,431.71,432.44,1.0
431.3,1783571400,434.28,430.83,433.49,1.0
434.42,1783572300,435.1,430.79,431.22,1.0
441.67,1783573200,441.82,434.2,434.35,1.0
444.08,1783574100,444.48,440.88,441.75,1.0
440.91,1783575000,444.13,440.58,444.13,1.0
444.5,1783575900,444.96,440.7,440.9,1.0
444.89,1783576800,447.23,443.85,444.41,1.0
444.07,1783577700,445.88,442.68,445.02,1.0
442.85,1783578600,446.37,442.76,443.94,1.0
440.37,1783579500,443.33,439.76,442.88,1.0
442.33,1783580400,444.46,439.62,440.43,1.0
442.01,1783581300,442.45,440.49,442.32,1.0
444.26,1783582200,444.55,440.03,442.07,1.0
447.68,1783583100,448.59,444.12,444.4,1.0
451.83,1783584000,452.08,447.14,447.5,1.0
451.71,1783584900,454.43,451.46,451.8,1.0
447.63,1783585800,451.88,447.16,451.7,1.0
447.36,1783586700,448.42,445.54,447.59,1.0
448.43,1783587600,449.87,446.84,447.28,1.0
443.49,1783588500,448.57,443.43,448.55,1.0
